,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
3099,3,5,0,3,0,1,0,0,5,2,1,2,1,0,0,1,0,5,0,9,0
3100,2,5,1,2,0,0,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
3101,5,4,0,2,0,1,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
3102,3,1,2,1,1,0,2,0,8,2,1,1,1,1,1,0,0,2,1,5,0
3103,3,5,0,3,1,0,0,1,0,0,1,3,1,0,0,1,0,5,0,7,0
3104,3,2,0,1,0,1,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
3105,4,1,0,1,1,1,2,1,1,4,1,3,1,0,0,1,0,4,0,9,0
3106,3,7,1,1,0,1,0,0,6,0,1,5,0,2,1,0,1,1,1,5,1
3107,2,5,1,3,0,0,0,0,2,0,2,2,0,1,2,0,0,1,1,1,1
3108,3,2,0,2,0,1,2,1,0,3,1,2,1,0,0,1,0,5,0,7,0
3109,4,0,0,0,1,1,0,1,0,0,1,3,1,0,0,1,0,5,0,7,0
3110,5,2,0,1,0,1,0,0,2,0,1,1,1,1,1,0,0,3,1,8,0
3111,3,4,2,2,0,2,1,0,4,3,1,1,1,0,0,1,0,3,0,9,0
3112,2,10,1,2,0,0,0,0,5,3,1,1,0,3,2,0,0,5,1,1,1
3113,5,2,0,1,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
3114,3,3,0,2,0,0,0,1,2,0,1,2,1,0,0,0,0,3,1,8,0
3115,3,2,1,2,0,1,0,0,5,4,1,3,1,0,0,1,0,5,0,9,0
3116,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,1,5,0
3117,3,2,0,1,0,0,0,0,5,0,1,11,1,0,0,1,0,5,0,9,0
3118,2,0,0,0,0,1,0,1,1,2,1,3,1,0,0,1,0,4,0,9,1
3119,4,0,0,0,0,1,0,0,0,3,1,1,1,1,1,0,1,2,1,5,0
3120,5,0,0,5,1,0,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
3121,4,0,0,0,0,0,0,0,6,4,2,1,1,0,0,0,1,1,1,5,0
3122,4,5,0,2,0,0,0,1,0,0,1,4,1,0,0,1,0,5,0,7,0
3123,3,0,0,4,0,0,0,1,1,1,1,1,1,0,0,1,0,4,0,9,0
3124,2,4,1,2,0,0,0,1,1,1,1,1,1,0,0,1,0,4,0,9,0
3125,3,5,1,3,0,0,0,0,4,4,1,2,1,0,0,1,0,3,0,9,0
3126,6,8,0,2,1,0,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
3127,4,1,2,4,0,0,0,0,5,1,1,3,0,1,2,0,0,5,1,1,1
3128,3,0,0,0,1,1,0,1,4,4,1,5,1,0,0,1,0,3,0,9,0
3129,3,0,0,1,0,1,0,0,4,0,1,2,1,0,0,1,0,3,0,9,0
3130,4,2,0,1,0,1,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
3131,4,0,1,5,0,0,0,1,1,4,1,1,1,0,0,1,0,4,0,9,0
3132,4,0,0,4,0,0,0,0,0,3,1,1,1,0,0,0,1,2,1,5,0
3133,3,2,1,2,0,1,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
3134,3,0,0,4,0,1,0,1,1,2,1,2,1,0,0,1,0,4,0,9,0
3135,4,2,0,2,0,1,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
3136,4,5,0,1,0,0,0,0,0,4,1,1,1,0,0,0,1,2,1,5,0
3137,4,0,0,3,0,1,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
3138,4,5,0,3,0,1,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
3139,4,2,1,1,0,1,0,0,2,1,3,1,1,1,1,0,0,3,1,8,1
3140,2,7,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
3141,4,2,0,2,1,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
3142,3,2,0,1,0,0,0,1,4,1,1,1,1,0,0,1,0,3,0,9,0
3143,3,5,0,2,0,0,0,1,0,1,1,2,1,0,0,0,1,2,1,5,0
3144,4,5,0,0,0,1,0,1,0,2,1,2,1,0,0,1,0,5,0,7,0
3145,5,8,0,5,0,0,0,0,4,4,1,2,1,0,0,1,0,3,0,9,0
3146,4,1,0,3,0,0,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
3147,5,11,0,5,1,0,0,0,4,2,2,3,1,0,0,1,0,3,0,9,0
3148,4,6,0,2,0,0,2,1,0,0,1,1,1,0,0,1,0,5,0,7,0
3149,5,0,0,5,1,0,0,1,5,4,3,4,1,0,0,1,0,5,0,9,1
3150,5,9,2,2,0,0,2,0,2,3,2,1,1,0,0,0,0,3,1,8,1
3151,3,2,0,1,0,1,2,0,5,2,1,2,0,1,2,0,1,7,1,4,1
3152,5,9,0,0,1,0,2,1,0,1,1,1,1,0,0,1,0,5,0,7,0
3153,4,4,2,1,0,0,0,0,2,2,1,1,1,0,0,0,0,3,1,8,0
3154,3,5,1,2,0,1,2,0,5,2,1,1,1,0,0,1,0,5,0,9,0
3155,4,5,0,3,0,1,0,1,1,3,1,2,1,0,0,1,0,4,0,9,0
3156,3,0,0,0,0,1,2,0,2,2,1,1,1,0,0,0,0,3,1,8,0
3157,3,1,0,1,0,1,2,0,4,2,1,5,1,0,0,1,0,3,0,9,0
3158,5,2,0,2,0,0,0,1,6,3,1,7,1,0,0,0,0,6,1,2,0
3159,4,6,0,0,0,1,0,1,2,2,1,1,1,0,0,0,0,3,1,8,0
3160,5,5,0,3,1,0,0,0,8,2,1,2,1,0,0,0,0,2,1,5,0
3161,2,6,1,2,0,1,0,0,3,0,1,2,1,0,0,0,1,8,1,2,0
3162,2,2,1,3,0,0,0,0,4,4,2,2,1,0,0,1,0,3,0,9,0
3163,3,2,1,2,0,0,0,0,5,2,1,3,1,0,0,1,0,5,0,9,0
3164,4,9,0,5,0,0,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
3165,2,6,1,2,0,1,0,0,6,3,1,1,1,0,0,0,1,1,1,5,1
3166,3,1,0,1,0,0,2,1,0,1,1,2,1,0,0,1,0,5,0,7,0
3167,3,0,0,4,0,0,0,1,0,0,1,3,1,0,0,1,0,5,0,7,0
3168,2,0,0,0,1,1,2,1,1,0,1,5,1,0,0,1,0,4,0,9,0
3169,3,4,1,2,0,2,1,1,1,3,1,3,1,0,0,1,0,4,0,9,0
3170,3,5,1,3,0,0,0,0,0,1,2,2,1,2,1,0,1,2,1,5,1
3171,4,5,0,3,0,0,0,0,5,1,1,1,1,0,0,0,1,7,1,4,0
3172,5,1,0,0,1,0,0,0,5,2,1,2,1,0,0,1,0,5,0,9,0
3173,7,8,0,5,1,0,0,0,5,3,1,1,1,0,0,0,1,7,1,4,0
3174,4,6,0,2,0,0,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
3175,4,0,0,1,0,0,0,0,2,2,1,2,1,0,0,0,0,3,1,8,0
3176,5,0,0,5,1,0,0,1,4,1,1,1,1,0,0,1,0,3,0,9,0
3177,3,9,0,2,0,0,0,0,0,4,1,1,1,0,0,0,1,2,1,5,0
3178,5,8,3,5,0,0,0,1,0,3,1,10,1,0,0,1,0,5,0,7,0
3179,3,2,1,3,0,2,1,0,1,3,1,1,0,1,2,0,1,4,1,4,1
3180,4,5,1,2,0,0,2,0,4,1,1,1,1,0,0,1,0,3,0,9,0
3181,3,0,0,6,1,0,2,1,0,1,1,3,1,0,0,1,0,5,0,7,0
3182,3,2,0,2,1,0,0,0,5,2,1,1,1,0,0,1,0,5,0,9,0
3183,2,7,1,2,1,0,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
3184,3,6,1,2,0,0,0,0,2,1,1,2,1,0,0,0,0,3,1,8,1
3185,5,8,0,5,1,1,0,0,4,4,1,1,1,0,0,1,0,3,0,9,0
3186,5,2,0,1,1,0,0,1,1,2,2,12,1,0,0,1,0,4,0,9,0
3187,4,10,0,3,0,1,0,1,0,1,1,1,0,1,2,0,0,4,1,2,1
3188,5,0,1,0,1,0,2,1,0,3,1,1,1,0,0,1,0,5,0,7,0
3189,3,5,1,2,0,0,0,1,0,4,1,12,1,0,0,1,0,5,0,7,0
3190,2,7,1,6,0,1,0,0,1,2,1,3,1,0,0,0,1,4,1,4,1
3191,3,2,0,1,0,1,0,0,0,0,1,5,1,0,0,0,1,2,1,5,0
3192,3,5,1,2,0,1,2,0,5,4,1,6,1,0,0,1,0,5,0,9,0
3193,2,2,1,2,0,1,0,0,1,2,1,1,1,0,0,0,1,4,1,4,0
3194,4,5,0,3,0,0,0,0,2,2,1,1,1,0,0,0,0,3,1,8,0
3195,3,0,0,4,0,0,2,1,1,4,1,1,1,0,0,1,0,4,0,9,0
3196,3,6,0,1,0,0,2,1,1,4,1,2,1,0,0,1,0,4,0,9,0
3197,3,2,1,2,0,0,0,0,4,3,1,2,1,0,0,1,0,3,0,9,0
3198,3,2,1,2,0,0,0,0,2,3,2,2,1,0,0,0,0,3,1,8,0
3199,3,5,0,2,0,0,0,1,0,4,2,2,1,0,0,1,0,5,0,7,1
3200,3,0,0,0,0,2,1,1,1,4,1,3,1,0,0,1,0,4,0,9,0
3201,3,2,0,2,1,1,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
3202,3,5,0,3,0,1,2,0,4,1,1,1,1,0,0,1,0,3,0,9,0
3203,4,6,0,2,0,1,0,0,2,1,1,2,1,0,0,0,0,3,1,8,0
3204,5,0,0,5,0,1,0,1,1,0,1,4,1,0,0,1,0,4,0,9,0
3205,4,10,2,3,0,2,1,0,5,4,1,3,1,0,0,1,0,5,0,9,0
3206,3,0,0,5,1,1,2,1,1,4,1,2,1,0,0,1,0,4,0,9,0
3207,3,5,0,3,0,1,0,0,8,2,2,2,1,0,0,0,0,6,1,2,1
3208,3,2,1,3,0,0,0,0,0,2,3,1,1,0,0,0,1,2,1,5,1
3209,4,6,1,2,0,0,0,0,4,2,1,1,1,0,0,1,0,3,0,9,0
3210,8,8,0,5,0,1,0,0,6,0,1,3,0,4,2,0,0,6,1,2,1
3211,4,0,0,5,1,0,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
3212,4,0,0,4,0,0,2,1,2,4,1,1,1,0,0,0,0,3,1,8,0
3213,4,2,0,1,1,0,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
3214,5,6,0,1,1,1,2,1,0,0,1,3,1,0,0,1,0,5,0,7,0
3215,3,3,0,5,0,0,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
3216,4,6,0,2,0,0,0,0,5,2,1,3,0,2,2,0,0,5,1,1,0
3217,4,1,0,1,0,1,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
3218,5,0,0,4,1,1,0,0,4,4,1,4,1,0,0,1,0,3,0,9,0
3219,4,0,0,4,1,0,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
3220,2,7,1,1,0,0,0,0,8,3,1,1,1,0,0,0,0,2,1,5,0
3221,3,0,1,5,0,0,0,0,4,4,1,12,1,0,0,1,0,3,0,9,0
3222,3,0,0,1,0,1,0,0,4,1,1,2,1,0,0,1,0,3,0,9,0
3223,3,0,0,0,0,0,2,1,0,1,1,1,1,0,0,1,0,5,0,7,0
3224,2,3,0,1,0,0,0,0,4,0,2,2,1,0,0,1,0,3,0,9,0
3225,4,0,0,5,0,1,0,0,0,2,1,7,1,1,1,0,1,2,1,5,0
3226,3,2,0,1,0,0,0,0,2,4,1,2,1,0,0,0,0,3,1,8,0
3227,4,5,0,2,0,1,0,0,2,0,1,9,1,0,0,0,0,3,1,8,0
3228,2,1,1,1,0,1,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
3229,4,0,0,5,0,0,0,0,4,2,1,4,1,0,0,1,0,3,0,9,0
3230,4,6,0,2,0,0,0,0,5,4,1,8,1,0,0,1,0,5,0,9,0
3231,3,2,0,0,0,1,0,1,0,2,2,1,1,0,0,1,0,5,0,7,0
3232,5,3,0,2,0,0,0,0,8,3,2,1,1,0,0,0,0,2,1,5,0
3233,3,5,0,2,1,0,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
3234,3,0,1,5,1,0,2,1,0,3,1,4,1,0,0,1,0,5,0,7,0
3235,3,6,0,2,0,1,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
3236,5,0,0,0,1,0,0,0,5,2,1,1,1,0,0,1,0,5,0,9,0
3237,4,5,0,1,0,0,0,0,4,4,1,5,1,0,0,1,0,3,0,9,0
3238,3,2,1,1,0,0,0,0,8,3,2,1,0,1,2,0,0,6,1,2,1
3239,3,10,1,1,0,1,0,0,0,3,1,2,1,0,0,0,0,4,1,2,0
3240,3,5,0,3,0,0,2,0,4,0,1,2,1,0,0,1,0,3,0,9,0
3241,3,1,0,1,0,0,0,0,4,3,2,29,1,0,0,1,0,3,0,9,0
3242,3,0,0,0,0,1,0,1,1,1,1,2,1,0,0,1,0,4,0,9,0
3243,4,6,0,6,0,0,0,0,8,4,1,3,0,1,2,0,0,6,1,2,1
3244,3,0,1,0,1,1,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
3245,2,0,0,3,0,0,0,0,4,0,1,4,1,0,0,1,0,3,0,9,0
3246,3,3,0,2,0,0,0,1,0,2,1,3,1,0,0,1,0,5,0,7,0
3247,3,5,1,1,0,0,0,1,8,3,1,1,1,0,0,0,0,2,1,5,0
3248,3,6,0,2,0,0,2,0,4,3,1,2,1,0,0,1,0,3,0,9,0
3249,5,2,0,1,0,0,0,1,0,4,2,1,1,0,0,1,0,5,0,7,0
3250,3,5,0,2,0,0,0,0,5,3,2,1,1,0,0,1,0,5,0,9,0
3251,4,6,0,2,0,1,0,0,5,4,1,2,1,2,1,0,1,7,1,4,1
3252,3,1,0,1,0,1,0,1,0,1,2,6,1,0,0,1,0,5,0,7,0
3253,4,2,0,2,1,0,0,0,5,4,3,1,1,0,0,1,0,5,0,9,1
3254,3,0,1,0,1,1,0,1,1,0,1,8,1,0,0,1,0,4,0,9,0
3255,4,9,1,5,0,1,0,1,1,4,1,1,1,0,0,1,0,4,0,9,0
3256,2,0,0,5,0,0,0,0,4,3,4,4,1,0,0,1,0,3,0,9,0
3257,3,10,0,1,0,0,0,0,0,2,1,1,1,1,1,0,1,2,1,5,0
3258,4,2,0,2,0,0,0,0,5,4,3,2,1,0,0,1,0,5,0,9,1
3259,4,1,0,1,1,1,0,1,1,4,2,7,1,0,0,1,0,4,0,9,0
3260,3,1,0,1,0,1,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
3261,4,6,0,1,0,1,2,1,0,4,1,2,1,0,0,1,0,5,0,7,0
3262,5,0,0,0,0,0,0,0,8,3,3,2,1,1,1,0,0,2,1,5,1
3263,4,0,0,5,1,1,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
3264,4,0,1,5,1,0,2,0,4,4,1,3,1,0,0,1,0,3,0,9,0
3265,5,3,0,0,0,0,2,1,0,0,1,2,1,0,0,1,0,5,0,7,0
3266,4,0,0,4,0,0,0,1,0,0,5,2,1,0,0,1,0,5,0,7,1
3267,3,6,0,6,0,1,0,0,2,3,1,1,1,0,0,0,0,3,1,8,0
3268,2,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,2,1,5,0
3269,3,3,0,2,0,1,2,1,0,0,1,1,1,0,0,1,0,5,0,7,0
3270,4,1,2,1,0,0,2,0,8,4,2,1,1,0,0,0,0,2,1,5,1
3271,3,5,2,3,0,0,0,0,0,0,3,2,1,0,0,0,1,2,1,5,1
3272,6,4,0,2,0,0,0,0,2,4,1,4,1,1,1,0,1,7,1,2,0
3273,4,2,0,2,0,0,0,0,5,1,1,1,1,0,0,1,0,5,0,9,0
3274,4,4,1,2,0,0,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
3275,3,5,1,2,0,0,0,0,0,4,1,1,1,1,1,0,1,2,1,5,0
3276,3,11,1,5,1,1,0,1,0,0,1,4,1,0,0,1,0,5,0,7,0
3277,3,3,0,2,0,0,0,0,2,3,1,1,1,1,1,0,0,3,1,8,0
3278,4,6,0,2,0,1,0,0,5,4,1,2,1,0,0,1,0,5,0,9,0
3279,4,2,1,1,0,1,0,0,4,1,1,3,1,0,0,1,0,3,0,9,0
3280,5,2,2,1,0,1,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
3281,5,9,0,5,0,0,0,0,5,4,1,2,1,0,0,1,0,5,0,9,0
3282,3,2,0,0,0,0,0,1,1,2,1,3,1,0,0,1,0,4,0,9,0
3283,2,5,1,1,0,1,0,0,2,4,1,2,1,0,0,0,0,3,1,8,0
3284,3,0,0,0,0,0,0,0,8,3,1,1,1,0,0,0,0,2,1,5,0
3285,2,7,1,1,0,0,0,0,0,3,1,1,1,1,1,0,1,2,1,5,0
3286,4,0,0,4,1,0,0,0,0,1,2,3,1,0,0,0,1,2,1,5,0
3287,3,5,2,3,0,0,0,1,1,3,1,2,1,0,0,1,0,4,0,9,0
3288,4,3,0,3,1,0,0,0,8,3,1,1,1,1,1,0,0,2,1,5,0
3289,4,2,1,2,0,0,0,1,0,2,1,7,1,0,0,1,0,5,0,7,0
3290,3,2,1,2,0,1,0,0,5,1,1,4,1,0,0,1,0,5,0,9,0
3291,5,0,0,0,0,0,2,0,2,1,1,1,1,0,0,0,1,7,1,2,0
3292,3,5,0,1,0,0,0,0,5,4,1,3,1,0,0,1,0,5,0,9,0
3293,4,2,1,2,0,0,0,0,5,3,1,4,1,0,0,1,0,5,0,9,0
3294,4,2,1,1,0,0,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
3295,3,2,0,2,0,0,2,0,0,2,2,4,1,0,0,0,1,2,1,5,1
3296,2,5,1,3,0,0,0,0,4,4,1,2,0,1,2,0,0,4,1,1,0
3297,4,3,0,5,0,0,2,0,2,1,1,3,1,0,0,0,0,3,1,8,0
3298,3,0,0,5,0,0,0,0,8,0,1,2,1,0,0,0,0,2,1,5,0
3299,2,5,1,1,0,0,0,0,4,0,2,1,1,0,0,1,0,3,0,9,1
3300,5,9,0,5,1,1,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
3301,3,2,2,3,0,0,2,1,1,3,1,1,1,0,0,1,0,4,0,9,0
3302,4,2,0,2,0,0,0,0,5,3,1,1,1,0,0,0,1,7,1,4,0
3303,4,10,0,1,1,1,0,0,2,0,2,2,1,0,0,0,0,3,1,8,0
3304,4,2,0,2,0,0,0,0,2,0,1,3,1,0,0,0,0,3,1,8,0
3305,3,2,2,2,0,1,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
3306,3,3,0,1,0,0,0,0,2,2,1,2,1,0,0,0,0,3,1,8,0
3307,2,2,1,1,0,0,2,0,0,1,1,4,1,0,0,0,1,2,1,5,0
3308,4,0,0,0,0,1,0,0,8,3,1,4,1,0,0,0,0,2,1,5,0
3309,3,5,0,2,1,1,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
3310,3,5,1,2,0,1,0,1,1,2,1,2,1,0,0,1,0,4,0,9,0
3311,4,0,0,5,0,1,2,0,0,1,1,1,1,0,0,0,1,2,1,5,0
3312,2,10,1,2,0,1,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
3313,5,6,0,2,0,0,2,0,8,0,1,1,1,0,0,0,0,2,1,5,0
3314,3,0,1,2,0,1,0,1,0,0,1,4,1,0,0,1,0,5,0,7,0
3315,5,4,2,2,0,0,0,0,4,3,2,1,1,0,0,1,0,3,0,9,0
3316,5,0,0,0,0,1,2,0,5,0,1,1,1,0,0,1,0,5,0,9,0
3317,3,3,0,2,0,0,2,1,2,2,1,1,1,1,1,0,0,3,1,8,0
3318,5,8,0,4,1,0,2,0,4,4,2,2,1,0,0,1,0,3,0,9,0
3319,4,5,0,3,1,0,0,1,4,3,1,12,1,0,0,1,0,3,0,9,0
3320,3,2,1,2,0,1,0,0,4,0,1,1,1,0,0,1,0,3,0,9,0
3321,4,0,2,4,0,0,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
3322,4,0,0,4,0,1,2,0,0,3,1,2,1,0,0,0,1,2,1,5,0
3323,3,5,0,3,0,1,0,0,2,1,1,3,1,0,0,0,0,3,1,8,0
3324,4,2,0,2,0,1,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
3325,2,5,1,0,0,0,0,0,8,1,1,1,1,0,0,0,0,2,1,5,0
3326,3,4,0,2,0,0,0,0,1,3,1,1,1,0,0,0,1,4,1,4,1
3327,3,2,1,2,0,0,0,0,2,1,1,2,1,1,1,0,0,3,1,8,0
3328,3,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,5,0
3329,3,6,1,2,0,1,0,0,4,0,1,4,0,1,2,0,0,4,1,1,0
3330,3,3,1,2,0,0,0,1,0,3,1,9,1,0,0,1,0,5,0,7,0
3331,5,0,0,1,1,0,2,0,8,2,1,4,1,0,0,0,0,2,1,5,0
3332,2,2,1,1,0,1,0,0,4,0,1,3,1,0,0,1,0,3,0,9,0
3333,2,4,1,2,0,1,0,1,1,2,1,7,1,0,0,1,0,4,0,9,0
3334,3,0,0,0,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
3335,3,2,0,2,1,0,2,0,5,3,1,2,1,0,0,1,0,5,0,9,0
3336,6,6,0,5,1,0,0,0,2,4,1,4,1,2,1,0,1,7,1,2,1
3337,5,8,0,5,0,1,2,1,4,3,1,3,1,0,0,1,0,3,0,9,0
3338,5,4,1,3,0,1,2,0,2,3,1,1,1,0,0,0,0,3,1,8,0
3339,2,0,1,0,0,0,2,0,4,1,1,2,1,0,0,1,0,3,0,9,0
3340,2,0,0,0,0,1,0,0,0,1,1,1,0,1,2,0,1,2,1,5,0
3341,4,3,0,0,1,1,0,0,0,1,2,2,1,0,0,0,1,2,1,5,0
3342,3,2,0,2,0,0,0,0,0,1,1,2,1,1,1,0,1,2,1,5,0
3343,3,5,0,3,0,0,0,0,4,3,1,1,1,1,1,0,0,4,1,1,0
3344,3,2,1,2,0,1,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
3345,2,0,1,3,0,0,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
3346,4,4,0,1,0,1,0,0,4,2,2,1,1,0,0,1,0,3,0,9,0
3347,3,2,0,2,0,1,0,1,1,2,1,3,1,0,0,1,0,4,0,9,0
3348,4,0,0,5,0,0,0,1,4,4,1,3,1,0,0,1,0,3,0,9,0
3349,3,9,0,3,0,0,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
3350,3,4,0,3,0,0,0,0,0,4,1,5,1,0,0,0,1,2,1,5,0
3351,4,6,0,0,0,0,2,1,1,0,1,1,1,0,0,1,0,4,0,9,0
3352,3,5,0,3,0,0,2,0,4,2,1,4,1,0,0,1,0,3,0,9,0
3353,3,2,2,2,0,0,2,0,5,4,1,2,1,0,0,1,0,5,0,9,0
3354,5,2,0,2,0,1,0,0,0,3,1,1,1,0,0,0,0,4,1,2,1
3355,2,7,1,0,0,0,0,0,6,4,1,1,1,0,0,0,1,1,1,5,1
3356,4,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
3357,3,2,1,2,1,0,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
3358,4,9,2,2,0,1,0,1,0,4,2,6,1,0,0,1,0,5,0,7,0
3359,4,0,2,5,0,0,0,0,5,2,1,7,1,0,0,1,0,5,0,9,0
3360,5,2,2,2,0,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
3361,3,5,1,1,0,0,0,0,4,0,1,1,1,0,0,1,0,3,0,9,0
3362,2,0,1,2,1,1,0,0,0,1,1,2,1,0,0,0,1,2,1,5,0
3363,4,2,0,2,1,1,0,1,1,3,1,2,1,0,0,1,0,4,0,9,0
3364,3,0,1,1,0,1,0,1,6,4,1,3,0,2,2,0,0,6,1,2,1
3365,6,6,0,2,0,0,0,1,1,3,1,2,1,0,0,1,0,4,0,9,0
3366,2,2,1,2,0,0,0,1,0,0,3,3,1,0,0,1,0,5,0,7,0
3367,3,4,1,2,0,0,0,0,6,2,1,2,1,0,0,0,0,6,1,2,1
3368,4,3,2,0,0,0,2,0,4,3,1,1,1,0,0,1,0,3,0,9,0
3369,3,7,1,6,0,0,2,0,5,4,1,1,1,0,0,0,1,7,1,4,0
3370,4,6,0,1,1,0,0,0,0,4,2,2,1,0,0,0,1,2,1,5,0
3371,3,7,1,6,0,0,0,0,8,1,1,1,1,0,0,0,0,2,1,5,0
3372,5,4,2,1,1,1,0,1,4,2,1,4,1,0,0,1,0,3,0,9,0
3373,4,5,1,3,0,1,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
3374,3,0,0,1,0,1,0,0,4,1,1,2,1,0,0,1,0,3,0,9,0
3375,4,5,1,2,0,0,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
3376,2,2,1,2,0,1,0,0,7,2,1,2,1,1,1,0,1,9,1,2,0
3377,4,0,0,6,1,1,0,0,4,1,2,4,1,0,0,1,0,3,0,9,0
3378,2,0,1,4,0,1,0,1,4,1,1,1,1,0,0,1,0,3,0,9,0
3379,4,5,2,6,0,1,0,1,4,4,1,3,1,0,0,1,0,3,0,9,0
3380,5,8,0,5,0,0,0,0,1,4,1,2,1,0,0,0,1,4,1,4,0
3381,3,2,0,1,0,1,2,1,0,3,1,2,1,0,0,1,0,5,0,7,0
3382,3,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2,1,5,0
3383,4,2,0,1,0,0,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
3384,5,0,0,5,0,1,0,0,0,3,1,2,1,1,1,0,1,2,1,5,0
3385,3,5,1,2,0,1,0,1,5,3,1,2,1,0,0,1,0,5,0,9,0
3386,4,6,0,2,0,0,0,0,2,2,1,1,0,1,2,0,0,3,1,8,0
3387,4,2,1,2,0,1,0,0,2,4,1,1,1,0,0,0,1,7,1,2,0
3388,5,9,0,5,1,1,0,0,4,4,1,4,1,0,0,1,0,3,0,9,0
3389,4,0,0,1,1,0,0,0,8,3,1,1,1,1,1,0,0,2,1,5,0
3390,3,6,1,2,1,0,0,1,1,0,1,4,1,0,0,1,0,4,0,9,0
3391,3,0,0,3,0,0,0,1,0,2,1,2,1,0,0,1,0,5,0,7,0
3392,2,5,1,0,0,2,1,1,8,2,1,1,1,0,0,0,0,2,1,5,0
3393,3,5,1,2,0,0,2,1,0,3,1,3,1,0,0,1,0,5,0,7,0
3394,5,2,0,6,0,0,0,1,1,4,1,2,1,0,0,1,0,4,0,9,0
3395,2,5,1,3,0,0,0,0,8,0,1,2,1,1,1,0,0,2,1,5,0
3396,3,5,2,1,0,1,0,0,5,0,1,3,1,0,0,1,0,5,0,9,0
3397,3,2,1,2,0,0,0,1,1,4,1,1,1,0,0,1,0,4,0,9,0
3398,5,0,0,5,0,1,0,0,5,3,1,9,1,0,0,1,0,5,0,9,0
3399,3,0,0,0,0,1,2,0,4,0,1,3,1,0,0,1,0,3,0,9,0
3400,4,10,0,2,1,2,1,1,0,4,1,2,1,0,0,1,0,5,0,7,0
3401,4,4,0,0,1,0,2,1,0,2,1,1,1,0,0,1,0,5,0,7,0
3402,2,7,1,6,0,0,0,0,3,1,1,1,0,4,1,0,0,5,1,1,0
3403,3,0,1,3,0,1,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
3404,3,5,0,3,0,0,0,1,5,0,1,1,1,0,0,1,0,5,0,9,0
3405,4,5,1,1,0,0,0,0,5,1,1,3,1,0,0,1,0,5,0,9,0
3406,5,9,0,5,1,1,0,1,0,2,1,3,1,0,0,1,0,5,0,7,0
3407,5,2,2,1,0,0,0,0,5,4,1,1,1,1,1,0,1,7,1,4,0
